"subject","procedure","pSwitch","stim","trial","taskcode","transition","rt","error","errortrim"
18,"cuedproc",1,2,9,"parity","Switch",708,0,0
18,"cuedproc",1,9,11,"error","Switch",485,1,1
18,"cuedproc",1,7,12,"error","Switch",451,1,1
18,"cuedproc",1,9,13,"parity","Switch",555,0,1
18,"cuedproc",1,6,14,"mag","Switch",515,0,0
18,"cuedproc",1,2,15,"error","Switch",678,1,1
18,"cuedproc",1,8,16,"error","Switch",659,1,1
18,"cuedproc",1,8,17,"parity","Switch",1130,0,1
18,"cuedproc",0.9,1,2,"mag","Switch",501,0,0
18,"cuedproc",0.9,1,3,"parity","Switch",312,0,0
18,"cuedproc",0.9,2,4,"mag","Switch",1219,0,0
18,"cuedproc",0.9,4,5,"parity","Switch",503,0,0
18,"cuedproc",0.9,3,6,"mag","Switch",402,0,0
18,"cuedproc",0.9,1,7,"parity","Switch",978,0,0
18,"cuedproc",0.9,7,8,"mag","Switch",1041,0,0
18,"cuedproc",0.9,9,9,"mag","Rep",492,0,0
18,"cuedproc",0.9,9,10,"parity","Switch",832,0,0
18,"cuedproc",0.9,2,11,"mag","Switch",564,0,0
18,"cuedproc",0.9,2,12,"parity","Switch",565,0,0
18,"cuedproc",0.9,4,13,"parity","Rep",364,0,0
18,"cuedproc",0.9,2,14,"mag","Switch",365,0,0
18,"cuedproc",0.9,6,15,"mag","Rep",814,0,0
18,"cuedproc",0.9,9,16,"error","Switch",419,1,1
18,"cuedproc",0.9,6,17,"mag","Switch",788,0,1
18,"cuedproc",0.2,8,2,"mag","Rep",307,0,0
18,"cuedproc",0.2,6,3,"mag","Rep",359,0,0
18,"cuedproc",0.2,7,4,"mag","Rep",801,0,0
18,"cuedproc",0.2,3,5,"mag","Rep",495,0,0
18,"cuedproc",0.2,4,6,"mag","Rep",146,0,0
18,"cuedproc",0.2,9,7,"mag","Rep",436,0,0
18,"cuedproc",0.2,2,8,"mag","Rep",370,0,0
18,"cuedproc",0.2,7,9,"mag","Rep",475,0,0
18,"cuedproc",0.2,1,10,"mag","Rep",287,0,0
18,"cuedproc",0.2,2,11,"parity","Switch",700,0,0
18,"cuedproc",0.2,7,12,"parity","Rep",638,0,0
18,"cuedproc",0.2,1,13,"parity","Rep",412,0,0
18,"cuedproc",0.2,7,14,"parity","Rep",514,0,0
18,"cuedproc",0.2,6,15,"parity","Rep",725,0,0
18,"cuedproc",0.2,3,16,"parity","Rep",438,0,0
18,"cuedproc",0.2,8,17,"parity","Rep",396,0,0
18,"cuedproc",0.8,4,2,"parity","Rep",605,0,0
18,"cuedproc",0.8,8,3,"mag","Switch",508,0,0
18,"cuedproc",0.8,7,4,"mag","Rep",831,0,0
18,"cuedproc",0.8,7,5,"parity","Switch",556,0,0
18,"cuedproc",0.8,4,6,"parity","Rep",572,0,0
18,"cuedproc",0.8,9,7,"error","Rep",468,1,1
18,"cuedproc",0.8,1,8,"mag","Switch",386,0,1
18,"cuedproc",0.8,7,9,"parity","Switch",475,0,0
18,"cuedproc",0.8,6,10,"mag","Switch",695,0,0
18,"cuedproc",0.8,6,11,"parity","Switch",409,0,0
18,"cuedproc",0.8,7,12,"error","Switch",472,1,1
18,"cuedproc",0.8,2,13,"mag","Rep",487,0,1
18,"cuedproc",0.8,2,14,"error","Switch",411,1,1
18,"cuedproc",0.8,7,15,"mag","Switch",980,0,1
18,"cuedproc",0.8,2,16,"mag","Rep",498,0,0
18,"cuedproc",0.8,2,17,"parity","Switch",581,0,0
20,"cuedproc",0.5,1,2,"parity","Rep",665,0,0
20,"cuedproc",0.5,3,3,"mag","Switch",1877,0,0
20,"cuedproc",0.5,1,4,"mag","Rep",557,0,0
20,"cuedproc",0.5,3,5,"mag","Rep",814,0,0
20,"cuedproc",0.5,7,6,"mag","Rep",1355,0,0
20,"cuedproc",0.5,2,7,"error","Rep",2865,1,1
20,"cuedproc",0.5,7,8,"mag","Rep",1288,0,1
20,"cuedproc",0.5,1,9,"parity","Switch",1993,0,0
20,"cuedproc",0.5,7,10,"mag","Switch",1228,0,0
20,"cuedproc",0.5,7,12,"mag","Switch",1872,0,0
20,"cuedproc",0.5,8,13,"mag","Rep",687,0,0
20,"cuedproc",0.5,1,14,"parity","Switch",1739,0,0
20,"cuedproc",0.5,1,16,"mag","Rep",983,0,0
20,"cuedproc",0.2,8,2,"mag","Rep",1164,0,0
20,"cuedproc",0.2,3,3,"parity","Switch",618,0,0
20,"cuedproc",0.2,8,4,"parity","Rep",448,0,0
20,"cuedproc",0.2,2,5,"error","Switch",1381,1,1
20,"cuedproc",0.2,6,6,"mag","Rep",2740,0,1
20,"cuedproc",0.2,2,7,"mag","Rep",2102,0,0
20,"cuedproc",0.2,2,8,"parity","Switch",1387,0,0
20,"cuedproc",0.2,2,10,"mag","Switch",1998,0,0
20,"cuedproc",0.2,8,11,"mag","Rep",1160,0,0
20,"cuedproc",0.2,9,12,"parity","Switch",2838,0,0
20,"cuedproc",0.2,8,13,"parity","Rep",1156,0,0
20,"cuedproc",0.2,9,14,"error","Rep",1122,1,1
20,"cuedproc",0.2,4,15,"parity","Rep",2413,0,1
20,"cuedproc",0.2,3,16,"parity","Rep",1725,0,0
20,"cuedproc",0.2,7,17,"parity","Rep",2379,0,0
20,"cuedproc",0.7,9,2,"parity","Rep",622,0,0
20,"cuedproc",0.7,8,3,"mag","Switch",1332,0,0
20,"cuedproc",0.7,9,4,"parity","Switch",1195,0,0
20,"cuedproc",0.7,4,5,"error","Switch",1936,1,1
20,"cuedproc",0.7,8,6,"mag","Rep",847,0,1
20,"cuedproc",0.7,6,9,"parity","Switch",1469,0,0
20,"cuedproc",0.7,1,10,"mag","Switch",1294,0,0
20,"cuedproc",0.7,4,11,"mag","Rep",2791,0,0
20,"cuedproc",0.7,4,12,"parity","Switch",1007,0,0
20,"cuedproc",0.7,1,13,"parity","Rep",2156,0,0
20,"cuedproc",0.7,8,14,"mag","Switch",1096,0,0
20,"cuedproc",0.7,4,15,"parity","Switch",2240,0,0
20,"cuedproc",0.7,9,17,"parity","Switch",1198,0,0
20,"cuedproc",0,7,2,"mag","Rep",1221,0,0
20,"cuedproc",0,4,3,"mag","Rep",1009,0,0
20,"cuedproc",0,2,4,"mag","Rep",582,0,0
20,"cuedproc",0,4,5,"mag","Rep",429,0,0
20,"cuedproc",0,1,6,"mag","Rep",387,0,0
20,"cuedproc",0,6,7,"mag","Rep",531,0,0
20,"cuedproc",0,9,8,"mag","Rep",829,0,0
20,"cuedproc",0,6,9,"mag","Rep",905,0,0
20,"cuedproc",0,2,10,"mag","Rep",803,0,0
20,"cuedproc",0,7,11,"mag","Rep",913,0,0
20,"cuedproc",0,1,12,"mag","Rep",722,0,0
20,"cuedproc",0,6,13,"mag","Rep",1019,0,0
20,"cuedproc",0,9,14,"mag","Rep",496,0,0
20,"cuedproc",0,7,15,"mag","Rep",331,0,0
20,"cuedproc",0,4,16,"error","Rep",317,1,1
20,"cuedproc",0,7,17,"mag","Rep",947,0,1
20,"cuedproc",0.6,4,2,"mag","Switch",2689,0,0
20,"cuedproc",0.6,8,3,"parity","Switch",1454,0,0
20,"cuedproc",0.6,8,4,"parity","Rep",415,0,0
20,"cuedproc",0.6,8,5,"mag","Switch",310,0,0
20,"cuedproc",0.6,4,6,"error","Switch",593,1,1
20,"cuedproc",0.6,8,7,"mag","Switch",779,0,1
20,"cuedproc",0.6,4,8,"parity","Switch",1649,0,0
20,"cuedproc",0.6,8,9,"mag","Switch",914,0,0
20,"cuedproc",0.6,8,10,"mag","Rep",778,0,0
20,"cuedproc",0.6,8,11,"mag","Rep",321,0,0
20,"cuedproc",0.6,2,12,"parity","Switch",1724,0,0
20,"cuedproc",0.6,1,13,"parity","Rep",906,0,0
20,"cuedproc",0.6,9,14,"mag","Switch",1476,0,0
20,"cuedproc",0.6,1,15,"parity","Switch",933,0,0
20,"cuedproc",0.6,2,16,"error","Switch",749,1,1
20,"cuedproc",0.6,2,17,"mag","Rep",1248,0,1
20,"cuedproc",1,3,2,"mag","Switch",574,0,0
20,"cuedproc",1,3,3,"parity","Switch",1374,0,0
20,"cuedproc",1,7,4,"mag","Switch",1372,0,0
20,"cuedproc",1,6,5,"parity","Switch",1177,0,0
20,"cuedproc",1,6,6,"mag","Switch",423,0,0
20,"cuedproc",1,3,7,"parity","Switch",1534,0,0
20,"cuedproc",1,4,8,"mag","Switch",1044,0,0
20,"cuedproc",1,1,9,"parity","Switch",728,0,0
20,"cuedproc",1,7,10,"mag","Switch",857,0,0
20,"cuedproc",1,6,11,"parity","Switch",1188,0,0
20,"cuedproc",1,4,12,"mag","Switch",1818,0,0
20,"cuedproc",1,6,13,"parity","Switch",1092,0,0
20,"cuedproc",1,9,14,"mag","Switch",1388,0,0
20,"cuedproc",1,6,15,"parity","Switch",1049,0,0
20,"cuedproc",1,9,16,"mag","Switch",1204,0,0
20,"cuedproc",1,7,17,"parity","Switch",1817,0,0
20,"cuedproc",0.9,9,3,"mag","Switch",984,0,0
20,"cuedproc",0.9,9,4,"parity","Switch",926,0,0
20,"cuedproc",0.9,4,5,"mag","Switch",2207,0,0
20,"cuedproc",0.9,3,6,"parity","Switch",1264,0,0
20,"cuedproc",0.9,1,7,"mag","Switch",529,0,0
20,"cuedproc",0.9,3,8,"parity","Switch",403,0,0
20,"cuedproc",0.9,8,9,"mag","Switch",746,0,0
20,"cuedproc",0.9,2,10,"parity","Switch",2435,0,0
20,"cuedproc",0.9,2,11,"parity","Rep",666,0,0
20,"cuedproc",0.9,8,12,"mag","Switch",2789,0,0
20,"cuedproc",0.9,1,13,"parity","Switch",1492,0,0
20,"cuedproc",0.9,8,15,"parity","Switch",1877,0,0
20,"cuedproc",0.9,9,16,"mag","Switch",1053,0,0
20,"cuedproc",0.9,6,17,"parity","Switch",1304,0,0
20,"cuedproc",0.3,9,2,"mag","Rep",461,0,0
20,"cuedproc",0.3,9,3,"mag","Rep",377,0,0
20,"cuedproc",0.3,1,4,"mag","Rep",1233,0,0
20,"cuedproc",0.3,1,5,"mag","Rep",364,0,0
20,"cuedproc",0.3,2,6,"mag","Rep",1397,0,0
20,"cuedproc",0.3,2,7,"mag","Rep",329,0,0
20,"cuedproc",0.3,1,8,"mag","Rep",507,0,0
20,"cuedproc",0.3,6,9,"mag","Rep",543,0,0
20,"cuedproc",0.3,8,10,"mag","Rep",343,0,0
20,"cuedproc",0.3,9,11,"mag","Rep",329,0,0
20,"cuedproc",0.3,7,12,"mag","Rep",363,0,0
20,"cuedproc",0.3,3,13,"mag","Rep",588,0,0
20,"cuedproc",0.3,6,14,"mag","Rep",500,0,0
20,"cuedproc",0.3,6,16,"parity","Rep",480,0,0
20,"cuedproc",0.3,1,17,"mag","Switch",572,0,0
20,"cuedproc",0.8,6,2,"mag","Switch",701,0,0
20,"cuedproc",0.8,7,3,"mag","Rep",504,0,0
20,"cuedproc",0.8,3,4,"parity","Switch",675,0,0
20,"cuedproc",0.8,7,5,"mag","Switch",462,0,0
20,"cuedproc",0.8,2,6,"mag","Rep",1731,0,0
20,"cuedproc",0.8,7,7,"mag","Rep",696,0,0
20,"cuedproc",0.8,1,8,"mag","Rep",715,0,0
20,"cuedproc",0.8,3,9,"parity","Switch",612,0,0
20,"cuedproc",0.8,4,10,"mag","Switch",1290,0,0
20,"cuedproc",0.8,6,11,"parity","Switch",795,0,0
20,"cuedproc",0.8,6,12,"mag","Switch",481,0,0
20,"cuedproc",0.8,7,13,"parity","Switch",1757,0,0
20,"cuedproc",0.8,2,14,"mag","Switch",2114,0,0
20,"cuedproc",0.8,7,15,"parity","Switch",1119,0,0
20,"cuedproc",0.8,9,16,"mag","Switch",1408,0,0
20,"cuedproc",0.8,1,17,"parity","Switch",1267,0,0
20,"cuedproc",0.1,2,2,"mag","Rep",649,0,0
20,"cuedproc",0.1,1,3,"mag","Rep",358,0,0
20,"cuedproc",0.1,4,4,"mag","Rep",311,0,0
20,"cuedproc",0.1,7,5,"error","Switch",1643,1,1
20,"cuedproc",0.1,9,6,"parity","Rep",1375,0,1
20,"cuedproc",0.1,6,7,"parity","Rep",1931,0,0
20,"cuedproc",0.1,1,8,"parity","Rep",616,0,0
20,"cuedproc",0.1,4,9,"parity","Rep",1678,0,0
20,"cuedproc",0.1,2,10,"parity","Rep",878,0,0
20,"cuedproc",0.1,1,11,"parity","Rep",760,0,0
20,"cuedproc",0.1,2,12,"parity","Rep",1616,0,0
20,"cuedproc",0.1,7,13,"parity","Rep",954,0,0
20,"cuedproc",0.1,2,14,"parity","Rep",1202,0,0
20,"cuedproc",0.1,1,15,"parity","Rep",1214,0,0
20,"cuedproc",0.1,2,16,"parity","Rep",1226,0,0
20,"cuedproc",0.1,6,17,"parity","Rep",710,0,0
20,"cuedproc",0.4,1,2,"mag","Switch",1599,0,0
20,"cuedproc",0.4,9,3,"parity","Switch",1569,0,0
20,"cuedproc",0.4,6,4,"parity","Rep",838,0,0
20,"cuedproc",0.4,9,5,"parity","Rep",1234,0,0
20,"cuedproc",0.4,3,6,"mag","Switch",2461,0,0
20,"cuedproc",0.4,9,7,"mag","Rep",1732,0,0
20,"cuedproc",0.4,4,8,"mag","Rep",617,0,0
20,"cuedproc",0.4,7,9,"mag","Rep",615,0,0
20,"cuedproc",0.4,8,10,"parity","Switch",2821,0,0
20,"cuedproc",0.4,1,11,"mag","Switch",1179,0,0
20,"cuedproc",0.4,2,12,"parity","Switch",2593,0,0
20,"cuedproc",0.4,4,13,"mag","Switch",1793,0,0
20,"cuedproc",0.4,1,16,"mag","Rep",424,0,0
20,"cuedproc",0.4,7,17,"mag","Rep",1599,0,0
20,"cuedproc",0.8,9,2,"parity","Switch",1030,0,0
20,"cuedproc",0.8,3,3,"parity","Rep",522,0,0
20,"cuedproc",0.8,3,4,"mag","Switch",1132,0,0
20,"cuedproc",0.8,6,5,"parity","Switch",1867,0,0
20,"cuedproc",0.8,6,6,"mag","Switch",491,0,0
20,"cuedproc",0.8,8,7,"parity","Switch",919,0,0
20,"cuedproc",0.8,6,8,"mag","Switch",344,0,0
20,"cuedproc",0.8,4,9,"error","Switch",728,1,1
20,"cuedproc",0.8,9,10,"mag","Switch",1348,0,1
20,"cuedproc",0.8,8,11,"parity","Switch",1250,0,0
20,"cuedproc",0.8,2,12,"mag","Switch",1604,0,0
20,"cuedproc",0.8,2,13,"parity","Switch",839,0,0
20,"cuedproc",0.8,3,14,"mag","Switch",1092,0,0
20,"cuedproc",0.8,3,15,"parity","Switch",582,0,0
20,"cuedproc",0.8,6,16,"mag","Switch",1221,0,0
20,"cuedproc",0.8,8,17,"parity","Switch",529,0,0
20,"cuedproc",0.4,7,2,"mag","Switch",1027,0,0
20,"cuedproc",0.4,3,3,"parity","Switch",487,0,0
20,"cuedproc",0.4,2,4,"error","Switch",914,1,1
20,"cuedproc",0.4,3,5,"mag","Rep",1934,0,1
20,"cuedproc",0.4,9,6,"mag","Rep",1322,0,0
20,"cuedproc",0.4,7,7,"mag","Rep",586,0,0
20,"cuedproc",0.4,2,8,"mag","Rep",2825,0,0
20,"cuedproc",0.4,3,9,"parity","Switch",864,0,0
20,"cuedproc",0.4,7,10,"parity","Rep",1795,0,0
20,"cuedproc",0.4,8,11,"mag","Switch",694,0,0
20,"cuedproc",0.4,2,12,"error","Switch",631,1,1
20,"cuedproc",0.4,7,13,"mag","Switch",1151,0,1
20,"cuedproc",0.4,8,15,"mag","Switch",1491,0,0
20,"cuedproc",0.4,6,16,"mag","Rep",412,0,0
20,"cuedproc",0.4,1,17,"mag","Rep",1674,0,0
20,"cuedproc",1,4,2,"mag","Switch",1618,0,0
20,"cuedproc",1,4,3,"parity","Switch",1156,0,0
20,"cuedproc",1,3,4,"mag","Switch",1171,0,0
20,"cuedproc",1,9,5,"parity","Switch",1649,0,0
20,"cuedproc",1,4,6,"mag","Switch",1698,0,0
20,"cuedproc",1,4,7,"parity","Switch",993,0,0
20,"cuedproc",1,9,8,"mag","Switch",1463,0,0
20,"cuedproc",1,1,9,"parity","Switch",680,0,0
20,"cuedproc",1,8,10,"mag","Switch",739,0,0
20,"cuedproc",1,3,11,"parity","Switch",715,0,0
20,"cuedproc",1,2,12,"mag","Switch",1380,0,0
20,"cuedproc",1,2,13,"parity","Switch",873,0,0
20,"cuedproc",1,9,14,"mag","Switch",2252,0,0
20,"cuedproc",1,6,16,"mag","Switch",746,0,0
20,"cuedproc",1,7,17,"parity","Switch",1411,0,0
20,"cuedproc",0.1,2,2,"mag","Rep",1179,0,0
20,"cuedproc",0.1,6,3,"mag","Rep",1072,0,0
20,"cuedproc",0.1,1,4,"mag","Rep",642,0,0
20,"cuedproc",0.1,2,5,"mag","Rep",528,0,0
20,"cuedproc",0.1,2,6,"mag","Rep",537,0,0
20,"cuedproc",0.1,7,7,"mag","Rep",1779,0,0
20,"cuedproc",0.1,2,8,"mag","Rep",639,0,0
20,"cuedproc",0.1,8,9,"parity","Switch",1396,0,0
20,"cuedproc",0.1,1,10,"parity","Rep",1016,0,0
20,"cuedproc",0.1,9,11,"parity","Rep",1429,0,0
20,"cuedproc",0.1,6,12,"parity","Rep",1048,0,0
20,"cuedproc",0.1,8,14,"parity","Rep",799,0,0
20,"cuedproc",0.1,9,15,"parity","Rep",1413,0,0
20,"cuedproc",0.1,8,16,"mag","Switch",1320,0,0
20,"cuedproc",0.1,3,17,"parity","Switch",1512,0,0
20,"cuedproc",0.5,1,3,"parity","Switch",1632,0,0
20,"cuedproc",0.5,1,4,"mag","Switch",594,0,0
20,"cuedproc",0.5,4,5,"parity","Switch",1352,0,0
20,"cuedproc",0.5,9,6,"parity","Rep",1006,0,0
20,"cuedproc",0.5,8,7,"mag","Switch",1524,0,0
20,"cuedproc",0.5,8,8,"parity","Switch",667,0,0
20,"cuedproc",0.5,2,9,"mag","Switch",1949,0,0
20,"cuedproc",0.5,9,10,"mag","Rep",1377,0,0
20,"cuedproc",0.5,6,11,"parity","Switch",1655,0,0
20,"cuedproc",0.5,6,12,"mag","Switch",480,0,0
20,"cuedproc",0.5,2,13,"mag","Rep",1891,0,0
20,"cuedproc",0.5,9,14,"mag","Rep",1338,0,0
20,"cuedproc",0.5,3,15,"mag","Rep",625,0,0
20,"cuedproc",0.5,8,16,"mag","Rep",735,0,0
20,"cuedproc",0.5,8,17,"parity","Switch",512,0,0
20,"cuedproc",0.7,6,2,"mag","Switch",789,0,0
20,"cuedproc",0.7,1,3,"mag","Rep",1092,0,0
20,"cuedproc",0.7,3,4,"parity","Switch",1429,0,0
20,"cuedproc",0.7,3,5,"parity","Rep",455,0,0
20,"cuedproc",0.7,7,6,"mag","Switch",1084,0,0
20,"cuedproc",0.7,7,7,"parity","Switch",1278,0,0
20,"cuedproc",0.7,1,8,"parity","Rep",559,0,0
20,"cuedproc",0.7,9,9,"mag","Switch",911,0,0
20,"cuedproc",0.7,9,10,"error","Switch",1024,1,1
20,"cuedproc",0.7,9,11,"mag","Switch",615,0,1
20,"cuedproc",0.7,8,12,"parity","Switch",781,0,0
20,"cuedproc",0.7,4,13,"mag","Switch",2372,0,0
20,"cuedproc",0.7,3,14,"mag","Rep",1470,0,0
20,"cuedproc",0.7,8,15,"parity","Switch",983,0,0
20,"cuedproc",0.7,9,16,"mag","Switch",2205,0,0
20,"cuedproc",0.7,4,17,"parity","Switch",1182,0,0
20,"cuedproc",0.9,3,2,"mag","Switch",1066,0,0
20,"cuedproc",0.9,3,3,"parity","Switch",557,0,0
20,"cuedproc",0.9,1,4,"mag","Switch",1053,0,0
20,"cuedproc",0.9,1,5,"parity","Switch",633,0,0
20,"cuedproc",0.9,6,6,"mag","Switch",2062,0,0
20,"cuedproc",0.9,7,7,"parity","Switch",1325,0,0
20,"cuedproc",0.9,4,8,"error","Switch",1293,1,1
20,"cuedproc",0.9,6,9,"parity","Switch",616,0,1
20,"cuedproc",0.9,3,10,"mag","Switch",982,0,0
20,"cuedproc",0.9,8,11,"parity","Switch",780,0,0
20,"cuedproc",0.9,1,12,"parity","Rep",2003,0,0
20,"cuedproc",0.9,7,13,"mag","Switch",2164,0,0
20,"cuedproc",0.9,6,14,"mag","Rep",735,0,0
20,"cuedproc",0.9,7,15,"parity","Switch",1792,0,0
20,"cuedproc",0.9,8,16,"mag","Switch",779,0,0
20,"cuedproc",0.9,1,17,"mag","Rep",1490,0,0
20,"cuedproc",0,6,2,"mag","Rep",353,0,0
20,"cuedproc",0,7,3,"mag","Rep",355,0,0
20,"cuedproc",0,8,4,"mag","Rep",285,0,0
20,"cuedproc",0,4,5,"mag","Rep",753,0,0
20,"cuedproc",0,8,7,"parity","Rep",605,0,0
20,"cuedproc",0,2,8,"parity","Rep",1380,0,0
20,"cuedproc",0,2,9,"parity","Rep",408,0,0
20,"cuedproc",0,9,10,"parity","Rep",1040,0,0
20,"cuedproc",0,4,11,"parity","Rep",811,0,0
20,"cuedproc",0,8,12,"parity","Rep",521,0,0
20,"cuedproc",0,1,13,"parity","Rep",683,0,0
20,"cuedproc",0,7,14,"parity","Rep",766,0,0
20,"cuedproc",0,8,15,"parity","Rep",630,0,0
20,"cuedproc",0,3,16,"parity","Rep",1123,0,0
20,"cuedproc",0,7,17,"parity","Rep",1450,0,0
20,"cuedproc",0.3,4,2,"parity","Rep",1449,0,0
20,"cuedproc",0.3,3,3,"parity","Rep",1195,0,0
20,"cuedproc",0.3,8,4,"parity","Rep",696,0,0
20,"cuedproc",0.3,8,5,"mag","Switch",1082,0,0
20,"cuedproc",0.3,6,6,"parity","Switch",1524,0,0
20,"cuedproc",0.3,6,7,"parity","Rep",395,0,0
20,"cuedproc",0.3,2,8,"error","Rep",698,1,1
20,"cuedproc",0.3,3,9,"parity","Rep",559,0,1
20,"cuedproc",0.3,9,10,"mag","Switch",879,0,0
20,"cuedproc",0.3,2,11,"parity","Switch",1258,0,0
20,"cuedproc",0.3,1,12,"parity","Rep",700,0,0
20,"cuedproc",0.3,7,13,"parity","Rep",1383,0,0
20,"cuedproc",0.3,4,14,"mag","Switch",2187,0,0
20,"cuedproc",0.3,8,15,"parity","Switch",869,0,0
20,"cuedproc",0.3,9,16,"parity","Rep",1631,0,0
20,"cuedproc",0.3,1,17,"parity","Rep",529,0,0
20,"cuedproc",0.6,2,2,"error","Switch",452,1,1
20,"cuedproc",0.6,2,3,"mag","Switch",1019,0,1
20,"cuedproc",0.6,8,4,"parity","Switch",864,0,0
20,"cuedproc",0.6,9,5,"mag","Switch",971,0,0
20,"cuedproc",0.6,6,6,"mag","Rep",602,0,0
20,"cuedproc",0.6,8,7,"parity","Switch",560,0,0
20,"cuedproc",0.6,3,8,"mag","Switch",921,0,0
20,"cuedproc",0.6,3,9,"parity","Switch",506,0,0
20,"cuedproc",0.6,7,10,"parity","Rep",1157,0,0
20,"cuedproc",0.6,3,11,"mag","Switch",619,0,0
20,"cuedproc",0.6,1,12,"parity","Switch",505,0,0
20,"cuedproc",0.6,3,13,"parity","Rep",340,0,0
20,"cuedproc",0.6,8,14,"parity","Rep",591,0,0
20,"cuedproc",0.6,4,15,"parity","Rep",1150,0,0
20,"cuedproc",0.6,1,16,"parity","Rep",573,0,0
20,"cuedproc",0.6,3,17,"parity","Rep",357,0,0
20,"cuedproc",0.2,1,2,"mag","Rep",646,0,0
20,"cuedproc",0.2,4,3,"mag","Rep",939,0,0
20,"cuedproc",0.2,1,4,"parity","Switch",747,0,0
20,"cuedproc",0.2,2,5,"error","Switch",691,1,1
20,"cuedproc",0.2,9,6,"mag","Rep",520,0,1
20,"cuedproc",0.2,2,7,"error","Switch",698,1,1
20,"cuedproc",0.2,2,8,"parity","Rep",463,0,1
20,"cuedproc",0.2,6,9,"parity","Rep",643,0,0
20,"cuedproc",0.2,6,10,"mag","Switch",384,0,0
20,"cuedproc",0.2,2,11,"error","Rep",504,1,1
20,"cuedproc",0.2,3,12,"mag","Rep",1805,0,1
20,"cuedproc",0.2,6,13,"mag","Rep",1544,0,0
20,"cuedproc",0.2,4,14,"parity","Switch",1310,0,0
20,"cuedproc",0.2,8,15,"parity","Rep",518,0,0
20,"cuedproc",0.2,9,16,"error","Rep",1096,1,1
20,"cuedproc",0.4,3,2,"mag","Rep",589,0,0
20,"cuedproc",0.4,9,3,"mag","Rep",1381,0,0
20,"cuedproc",0.4,1,4,"mag","Rep",769,0,0
20,"cuedproc",0.4,1,5,"parity","Switch",745,0,0
20,"cuedproc",0.4,8,6,"parity","Rep",2073,0,0
20,"cuedproc",0.4,1,7,"mag","Switch",944,0,0
20,"cuedproc",0.4,4,8,"parity","Switch",1408,0,0
20,"cuedproc",0.4,8,9,"mag","Switch",708,0,0
20,"cuedproc",0.4,9,10,"mag","Rep",766,0,0
20,"cuedproc",0.4,2,12,"parity","Rep",1033,0,0
20,"cuedproc",0.4,8,13,"mag","Switch",621,0,0
20,"cuedproc",0.4,3,15,"mag","Rep",1714,0,1
20,"cuedproc",0.4,7,16,"mag","Rep",849,0,0
20,"cuedproc",0.4,3,17,"mag","Rep",740,0,0
20,"cuedproc",0.6,4,2,"mag","Rep",614,0,0
20,"cuedproc",0.6,7,3,"parity","Switch",860,0,0
20,"cuedproc",0.6,7,4,"error","Switch",1440,1,1
20,"cuedproc",0.6,9,5,"mag","Rep",445,0,1
20,"cuedproc",0.6,4,6,"error","Switch",410,1,1
20,"cuedproc",0.6,2,7,"parity","Rep",771,0,1
20,"cuedproc",0.6,4,8,"mag","Switch",762,0,0
20,"cuedproc",0.6,2,9,"parity","Switch",1146,0,0
20,"cuedproc",0.6,1,10,"mag","Switch",528,0,0
20,"cuedproc",0.6,1,11,"mag","Rep",434,0,0
20,"cuedproc",0.6,7,12,"parity","Switch",1896,0,0
20,"cuedproc",0.6,8,13,"parity","Rep",631,0,0
20,"cuedproc",0.6,7,14,"mag","Switch",796,0,0
20,"cuedproc",0.6,4,15,"mag","Rep",530,0,0
20,"cuedproc",0.6,9,16,"mag","Rep",876,0,0
20,"cuedproc",0.6,1,17,"parity","Switch",799,0,0
20,"cuedproc",0.7,4,2,"mag","Rep",615,0,0
20,"cuedproc",0.7,1,3,"parity","Switch",989,0,0
20,"cuedproc",0.7,4,4,"mag","Switch",819,0,0
20,"cuedproc",0.7,4,5,"mag","Rep",752,0,0
20,"cuedproc",0.7,3,6,"parity","Switch",752,0,0
20,"cuedproc",0.7,8,7,"mag","Switch",617,0,0
20,"cuedproc",0.7,9,8,"mag","Rep",551,0,0
20,"cuedproc",0.7,1,9,"parity","Switch",408,0,0
20,"cuedproc",0.7,6,10,"parity","Rep",1022,0,0
20,"cuedproc",0.7,8,11,"mag","Switch",883,0,0
20,"cuedproc",0.7,3,12,"parity","Switch",1141,0,0
20,"cuedproc",0.7,6,13,"mag","Switch",564,0,0
20,"cuedproc",0.7,4,14,"mag","Rep",1173,0,0
20,"cuedproc",0.7,9,15,"parity","Switch",1763,0,0
20,"cuedproc",0.7,9,16,"mag","Switch",663,0,0
20,"cuedproc",0.7,2,17,"mag","Rep",1603,0,0
20,"cuedproc",0.1,3,2,"parity","Rep",461,0,0
20,"cuedproc",0.1,1,3,"mag","Switch",1297,0,0
20,"cuedproc",0.1,1,4,"mag","Rep",361,0,0
20,"cuedproc",0.1,2,5,"mag","Rep",586,0,0
20,"cuedproc",0.1,8,6,"mag","Rep",506,0,0
20,"cuedproc",0.1,3,7,"mag","Rep",725,0,0
20,"cuedproc",0.1,2,8,"mag","Rep",726,0,0
20,"cuedproc",0.1,1,9,"mag","Rep",352,0,0
20,"cuedproc",0.1,3,10,"mag","Rep",346,0,0
20,"cuedproc",0.1,9,11,"mag","Rep",691,0,0
20,"cuedproc",0.1,6,12,"mag","Rep",574,0,0
20,"cuedproc",0.1,4,13,"mag","Rep",678,0,0
20,"cuedproc",0.1,6,14,"mag","Rep",482,0,0
